,date,v0,kappa,theta,zeta,rho
0,2023-04-11,0.0010000000013195586,9.999999999981247,0.05844719763655043,0.22211170040811123,-0.9999999999960876
0,2023-04-12,0.7342221040940092,0.001000000162289183,0.0010000001008094728,3.665466341860923,-0.5570057398267587
0,2023-04-13,1.1999951950575094,0.008960129217536555,0.7049045950201123,0.017093763779400254,0.9999563727167454
0,2023-04-14,1.1702140024590442,2.013133515479728,1.199999917609058,3.8386391241854403,-0.919171336875479
0,2023-04-17,0.16024556279576227,0.993933171755129,0.12200197521356657,2.932416542252462,-0.404059402531718
0,2023-04-18,0.9709486392667173,1.1074404762903232,0.44345309987433146,0.9313558304639862,-0.99761369412468
0,2023-04-19,1.0940754925610459,1.7390410147838522,0.8517869317943207,3.9999999728371853,-0.9999654425120592
0,2023-04-20,0.001646733226463252,0.003276448169024618,0.2330866797077934,3.2463543497267677,0.7130776612309557
0,2023-04-21,0.4310561683556573,2.8062099342534097,0.5538008639561296,2.9112159919389433,0.6709149959978585
0,2023-04-24,0.0076426621440841,9.999999999999092,1.1999999999768534,0.8676124309730824,-0.9999999999867355
0,2023-04-25,0.44682565409483066,0.012855711385652818,1.2,0.01,1.0
0,2023-04-26,0.0019000990380391217,9.979165529953134,0.40963185490866977,3.9872765510669526,-0.9929524168603838
0,2023-04-27,0.2539461688102181,1.5027372314051073,0.7248693614069716,3.1582651600043294,-0.9997727262000802
0,2023-04-28,0.08357606313174798,0.6002908825432101,1.199999997866469,0.010000003178074146,0.9999999925841513
0,2023-05-01,0.39755720636212616,0.0010000013821160891,0.0010000004340036117,3.999999999999531,-0.925732600674829
0,2023-05-02,0.001,8.365601120741022,0.0010000000000000009,4.0,-1.0
0,2023-05-03,0.001,3.7037199813140136,0.0010000000000000009,4.0,-1.0
0,2023-05-04,0.0010792991086075543,1.3280845905917948,0.07087999448531708,1.0761667786017166,0.9999474826354605
0,2023-05-05,0.0010006703560170285,3.4270649579421084,1.150442831484287,0.010006231995244403,0.9999999996429942
0,2023-05-08,1.1995732807732125,8.049803625298125,1.1915143432815687,0.01610714281094389,0.9999987354743095
0,2023-05-09,1.1854018891641414,1.7297834031354147,0.7684275685610815,2.975569400819961,-0.9964041562676035
0,2023-05-10,0.0010005555234873227,9.905728791827759,0.04719347163195561,0.04990000023499066,-0.9999999924472479
