,date,v0,kappa,theta,zeta,rho
0,2023-04-11,0.9182058631364662,0.11717708327764423,1.1999999601575422,0.13262445168233122,-0.9992533904284072
0,2023-04-12,0.001,1.007026210519998,1.1999999995612667,0.010000125177709762,-0.999352479357154
0,2023-04-13,1.1970731447615948,1.8255350183276473,1.1998928893016019,2.855970251360917,-0.9984597442353899
0,2023-04-14,0.003940036509266587,6.913395678557871,0.09152401360433195,3.999999557071509,-0.9950961278844077
0,2023-04-17,1.141341075395609,0.9595614444986877,1.199999999961471,3.6325280783864535,-0.9998279929141575
0,2023-04-18,0.548839824233395,2.801643154271488,1.134783808617074,1.97517467857619,-0.8590636785596858
0,2023-04-19,0.6272427288404362,5.571375639575115,0.517594420270732,3.109974562540637,0.11010822340535052
0,2023-04-20,0.006438318609704758,4.541111964046961,0.6524799209407823,0.03259522988902947,0.9984611916669704
0,2023-04-21,0.03577761534755883,6.343369237702546,0.8655088404824378,2.651567392608132,0.3482836429341121
0,2023-04-24,1.2,0.0009999999999998899,1.2,0.009999999999999787,0.42055114678395356
0,2023-04-25,1.199683145070662,2.6215407340580748,0.5993030875392135,3.064514143442667,-0.981167696317269
0,2023-04-26,0.0030187830270545315,2.749787668005471,0.7939877494207317,0.027369189036926544,-1.0
0,2023-04-27,0.0011220910969825277,4.442194732874469,0.8007742263262542,2.4685779001055153,-0.9992464021985501
0,2023-04-28,0.5755140809151558,3.0390542703733745,0.9441186016117614,2.040516240617965,0.9100416014356053
0,2023-05-01,1.1449683019065775,2.981031052554741,0.8076014777773214,2.860198053229406,-0.9525139925827478
0,2023-05-02,0.12530612924389686,4.657343425642958,0.7433262506898656,2.6689222812702638,-0.9078891923192094
0,2023-05-03,0.0053312289213151036,4.448023681280365,1.1999999996466872,3.268142698891066,-0.9999999978053927
0,2023-05-04,0.2756155555177328,0.032441256240227784,0.25356719219130003,3.905925477482553,-0.9924432170796412
0,2023-05-05,0.001,5.469312603688308,0.005764846321183128,4.0,-1.0
0,2023-05-08,0.02382748752873431,0.0010000000003937272,0.3652519405174886,3.99999999842582,0.9995665025395983
0,2023-05-09,0.6358532759632803,0.3926409923811225,1.1262324496429528,0.16018531331305177,-0.9981155115938513
0,2023-05-10,0.00973948221455291,5.120625785614084,1.1999953649616102,3.9931444374585574,-0.9999882618296293
0,2023-05-11,0.8219188594504889,2.545962075943471,0.7329336119654184,1.6886309336181453,-0.9604923622725088
0,2023-05-12,0.005213991948079258,4.60897334016791,1.1721487618348005,3.8987768492525485,0.999935476982888
0,2023-05-15,0.8316009068323388,1.188688018084382,0.010043962456660258,0.4717380208791475,-0.43522087729465697
0,2023-05-16,0.6203107149117466,2.5287211037316535,0.9223253271790918,3.410123425015706,-0.8266495872198272
0,2023-05-17,0.0010000000000000009,0.6873548437409012,0.8735599966790862,0.010483073569570678,-0.9953715505513456
0,2023-05-18,0.8867673430725245,0.8081941723384085,0.9468138123570379,0.5843222901716697,-0.7879711288285519
0,2023-05-19,0.0010118514917633109,3.6208261307924015,1.1999857802712022,3.996201381146328,-0.9999895169809002
0,2023-05-22,0.5040581339297793,9.99450731513986,0.001,3.9999926641876646,1.0
0,2023-05-23,0.7182848038795727,3.9485392577339344,0.4558628748518468,3.4437221716403466,-0.34254060418164406
0,2023-05-24,0.0009999999999998899,0.001000000000000334,1.2,4.0,1.0
0,2023-05-25,1.1999999999999997,10.0,0.0009999999999998899,4.0,-0.9550876169380889
0,2023-05-26,1.0803667596435926,0.6630382994080717,0.31135964793876775,0.6526047447628119,0.9932268764273545
0,2023-05-30,1.1482124387461006,2.6827946034352443,0.9853818769493566,1.776644305278869,0.8720787235021876
0,2023-05-31,0.00783591222376996,5.173824463306271,0.45899277325127674,3.739827037826794,-0.9998825636692249
0,2023-06-01,0.03597330492176584,9.861425963574622,0.18141018894984032,0.7048229454948535,-0.95548850720291
0,2023-06-02,0.7583863277066846,7.539178208599424,0.6958620529727967,2.087234006557967,0.6287837888883906
0,2023-06-05,0.03706594684380647,9.212465326287933,0.9455918499867124,0.2339139152403525,-0.9924175296653207
0,2023-06-06,0.5467326509740198,1.7686356134038062,0.6713011777186709,3.992664348597414,-0.6785033559684915
0,2023-06-07,1.1999129953064351,0.03223369563960641,1.1999612356732412,0.04147282431095356,0.9907558715506785
0,2023-06-08,0.722165108225732,0.7426260666409451,0.22117976724593183,2.9622873861381462,0.013533467889550663
0,2023-06-09,0.013192326060900362,4.176022313946293,0.07562232318720515,0.6058258033192242,0.9890389638798655
0,2023-06-12,0.0010000000597314936,0.003927779722517371,0.4894059456747185,3.9999999999484226,0.9978429334696209
0,2023-06-13,0.8209759000878258,1.5187595938668483,0.0010000000000000009,0.5483142979702298,-0.778878368519446
0,2023-06-14,0.5907537260778534,6.131359456111273,0.004028560961487569,0.8798307596138965,0.058631546981544304
