,date,v0,kappa,theta,zeta,rho
0,2023-04-11,0.057483946551861294,3.5260783168973164,0.04296354501215418,3.207700019423481,-0.9990843054815803
0,2023-04-12,0.1272286064534024,9.258509393480265,0.06027642426863363,3.7653896719695052,-0.9963527249385985
0,2023-04-13,0.001,0.0028085797125203507,1.1999999994941475,0.01056249444069415,-1.0
0,2023-04-14,0.01795058366208872,6.324122424686377,0.5042753817382285,0.1312048468037641,-0.6858045299126672
0,2023-04-17,0.19565054145246036,9.573870158902565,0.9691908198334191,1.744071715893866,-0.9999999999889745
0,2023-04-18,0.0018288097467548995,9.488971708704785,0.5857356556273186,0.37616476151447337,-0.999599068349592
0,2023-04-19,1.1999757161171918,9.654744873873074,0.5610523637229473,3.714559006388525,-0.9842856993758301
0,2023-04-20,0.0010000000000090492,4.913031567103598,0.07454134723392314,0.010000000000016884,0.9999999999999943
0,2023-04-21,1.199999999343967,3.1535230474505265,0.0028833742314518787,3.9999999993699746,0.9999999998720619
0,2023-04-24,0.9333175698817048,8.447736929070357,0.8563297708268708,1.0500918413697575,-0.2519051791015525
0,2023-04-25,0.0010000000000000009,0.0010000000000003335,1.2,0.014032897195510293,-1.0
0,2023-04-26,0.37930132839927394,1.5527776986955908,0.3474935536108411,2.70453003754612,0.7205910688145041
0,2023-04-27,0.0010697470763361958,0.9794995097981392,1.1998460780971028,3.8381130830100236,-0.9953264630990464
0,2023-04-28,0.5244220978420031,6.854822232941448,0.32223500645859493,2.454624958424383,0.15787098927555418
0,2023-05-01,0.0010000000059309426,3.233672342999321,0.20381244541988952,0.039234007580701544,-0.9949991416198193
0,2023-05-02,0.8315660627339985,4.216516064465369,0.7477289623425157,2.9261020467787535,-0.9303165740630731
0,2023-05-03,0.6996460937288829,0.0375637747014116,1.1999999999305144,0.01000000315478875,-0.998442206995826
0,2023-05-04,0.16805650617523005,1.586483512896732,0.37136978362033646,3.702152507531986,-0.8571759434519776
0,2023-05-05,0.080913575566361,5.856242215680691,1.1998407656696064,0.010364572328011057,0.9997041321599649
0,2023-05-08,0.8740280014600799,7.251969315214966,0.4355837179199827,1.6279154843611217,0.007848064839743792
0,2023-05-09,0.2864720884609253,8.204809575881725,0.3658560938836377,2.477750215649459,-0.981039858327753
0,2023-05-10,1.1149454865079438,0.009245979744924759,1.1999705069601596,0.03256241347777992,-0.9544971340299643
0,2023-05-11,0.049381195420363455,2.531440661048615,0.659614400262599,0.018577002748097433,-0.990089893238233
0,2023-05-12,0.004587209289154852,4.358808112505506,1.1789507723823163,3.9370822712104494,0.9995522435838645
0,2023-05-15,0.0010000000000000009,0.0010310571475862073,0.46144659035286995,3.964257764240943,-0.994232657722729
0,2023-05-16,0.09469834717413236,5.309342602550199,0.14802095392366843,3.9428258695816245,-0.9990571054199608
0,2023-05-17,1.0599647700540684,5.516121726178851,0.001,2.500400814717667,0.9631880699024394
0,2023-05-18,0.9142162683447822,9.363545427305393,0.4453709140542485,1.4346821125802656,0.25258003346079294
0,2023-05-19,1.1509520676427138,0.3959793660659066,1.1999994769369178,3.9994916245750454,-0.9998999850047576
0,2023-05-22,1.1999999999813495,0.31937321492639165,1.1999999999994733,2.7295136573521384,-0.7399591150471714
0,2023-05-23,0.14032516364937497,9.999999999739206,1.1999999989038994,0.4659484866511911,-0.9999999996250241
0,2023-05-24,0.11755817529489353,0.001,1.2,3.9510044275927236,0.9938425659559997
0,2023-05-25,0.39404080386112783,9.999999999999718,0.4118587800464992,3.999999999999963,1.0
0,2023-05-26,0.5278260252448286,5.264419875039395,0.3811643240727121,2.5127988586839716,0.4684391621813601
0,2023-05-30,0.9223620503179127,9.665861272743664,0.6361510482897357,0.40876791017252384,0.5483655977949762
0,2023-05-31,1.1057989852148113,2.250080992572501,0.5071344210335835,1.1325178594978165,-0.9999999999948425
0,2023-06-01,0.4784761704764042,0.3799030587051172,0.7047354413888937,1.6270670621009786,-0.5774344494154748
0,2023-06-02,0.01964123484690372,1.9039897437202835,1.2,0.13996053921829477,0.9981102546849204
0,2023-06-05,1.2,0.0009999999999998899,1.2,0.009999999999999787,-1.0
0,2023-06-06,1.1995321273532127,0.5413852311763823,1.1969692255427449,3.7404654701874898,-0.9983275125334311
