,date,v0,kappa,theta,zeta,rho
0,2023-04-11,0.0010002724409266719,3.1356968037570194,0.030952904958774185,3.9999983864481767,-0.9999993019168475
0,2023-04-12,0.00100219554657065,4.20080229841754,0.8022495736272683,0.35054056825844737,-0.9998232542987442
0,2023-04-13,0.2247664649034364,5.309993959505774,0.6288129322000783,1.519850735069388,0.1730420092095259
0,2023-04-14,0.012583244565781174,2.7699374094996294,0.03728316250977072,3.2388191758780227,-0.7006567925119374
0,2023-04-17,0.0010000000000037756,2.4405367257442254,0.029244465074886664,0.010000000000062514,0.9999999999999607
0,2023-04-18,0.25244042349298657,1.3807357924907577,0.3086554920219962,0.8794298762737318,-0.992261655407608
0,2023-04-19,0.24312390822566557,5.665052084329075,0.11663416153025145,0.8424317540252516,-0.9418687215325954
0,2023-04-20,0.0010000004969848166,2.031249387555805,1.1999999425923085,3.9999999999957607,-0.9981305399105688
0,2023-04-21,0.10213257637844843,0.05184725218035434,0.49030537753615305,0.06289148122742823,-0.9999999687703613
0,2023-04-24,0.09574803443511724,9.723043654577902,0.20560429580786485,2.0768022961895007,-0.3856515832967801
0,2023-04-25,0.2510536729373729,4.054508554417819,0.6487658608552085,2.52522901844482,-0.6297893412162393
0,2023-04-26,0.6529264810118023,1.056784695278631,1.1999999999989588,3.9999999999996487,-0.9999999997846044
0,2023-04-27,0.00206320221839901,4.7264867581783845,1.1989393467198879,3.9964226145711805,-0.9982248309991387
0,2023-04-28,1.1881469490722756,4.547195339952398,1.192869852824801,0.01000007014732531,0.998923402222199
0,2023-05-01,0.0010000000021504359,9.999999999998112,0.9380934613224277,0.6577272894515889,-0.9999999999930025
0,2023-05-02,0.9141312355765707,4.959581428110694,1.014870720679251,2.9384357987844925,-0.9880856148681756
0,2023-05-03,0.0029984739414091015,1.2488405908101807,1.19999999989653,3.9999999999984963,-0.9982058496669085
0,2023-05-04,0.002761952187994161,1.0493801770231141,1.1953938107320154,1.1134157585086844,-0.9999858495638414
0,2023-05-05,0.35527946108321484,4.991292769956822,1.1999955159770885,3.7932611093840527,0.9999997802469142
0,2023-05-08,1.145837283351715,0.001000000000000255,0.7326151050485694,0.013195846672946872,0.38494499149565864
0,2023-05-09,0.522165835657396,6.5694588520933666,0.001,4.0,0.99999823203263
0,2023-05-10,0.3303017750572909,1.454160839759724,0.9739945220712979,3.8849866153060386,-0.8000131956695299
0,2023-05-11,0.006282603773777472,3.2609066584243585,0.0011578805454413672,0.043731173227706414,-0.9871702176047166
0,2023-05-12,0.014097626885370087,7.392134015505954,0.10915753118325704,2.9939065398402165,0.9999505867258452
0,2023-05-15,0.3567347900874715,7.103161944627518,0.21696763277570033,0.5748651703939903,0.09883107355141392
0,2023-05-16,0.003200495517215899,9.998298244693315,1.199999995551008,0.5426096456101563,-0.996705067599585
0,2023-05-17,0.3106612255308003,9.617334112939561,0.31036212748853137,0.24837987009586818,-0.3573261057862682
0,2023-05-18,0.18596728355942185,9.216574827185498,0.7930994626674607,3.7445330818134694,-0.8914488074831723
0,2023-05-19,0.1384971655667005,0.4615210312782411,1.1999983234404243,3.999748574077715,-0.9981103876183487
0,2023-05-22,0.08578667187377172,9.99999999965065,0.18456128241683373,3.1722094726456147,-0.9974467000579184
0,2023-05-23,0.12003328980659385,0.2762683182211045,0.1528115089401217,1.4853424928183205,-0.7640728540999137
0,2023-05-24,0.0010000000000000046,0.001,1.2,3.998868451870856,0.9977821134306042
0,2023-05-25,0.31947861822029905,9.999999999784672,0.41698275208391056,3.8729237038669226,0.999999999853044
0,2023-05-26,0.07563376642411462,0.011440434168608512,1.1267373564606418,3.9935335761000053,0.9092810925173948
