,date,v0,kappa,theta,zeta,rho
0,2023-04-11,0.9860402983473409,0.01587828012266399,0.9881295431112221,0.0765157496786555,0.1246335821133087
0,2023-04-12,1.1999999999842772,0.0010000001409853354,0.26693114684487923,0.010000000063328685,-0.9940960032371838
0,2023-04-13,0.49574253730361156,7.857794501801934,0.6029190295534428,3.201648462183741,0.4981380014723427
0,2023-04-14,0.3123956653669495,8.095158840545539,0.16280426752378682,3.99428035720021,-0.999999999920143
0,2023-04-17,0.024381218354638395,3.999793251886734,0.228619028884716,2.7088752045818225,-0.5816508733844862
0,2023-04-18,0.903293914814038,0.3406176020878912,1.0514653244870458,2.2117947549467587,-0.8331020901514451
0,2023-04-19,0.7844949853119758,9.999846879003913,0.0021932107555502865,0.010206587255279733,-0.9890300331932529
0,2023-04-20,1.0932921703802074,0.6968644259117589,0.03744914132968669,0.10120036131293764,0.7912189891162729
0,2023-04-21,0.11961765855807548,0.31111683027615666,0.17447956354593916,0.16202796014273493,0.9999999628868446
0,2023-04-24,0.001,4.45422636694677,1.199999999994957,0.2002325451334159,-1.0
0,2023-04-25,0.0010000000000000009,10.0,1.2,0.2237381809350403,-1.0
0,2023-04-26,1.1764056961520735,9.812985745982589,0.0028733620736982194,1.8177750241544621,-0.9950435029490639
0,2023-04-27,0.5754647858541648,9.919271307961631,0.08047402106984305,3.5778530259235497,-0.6772607500151919
0,2023-04-28,0.4642389939824044,1.1507313445785095,0.8459066890702736,2.390976877525125,0.7178635795923874
0,2023-05-01,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,0.01,-1.0
0,2023-05-02,0.9809564913175219,7.514469757356023,0.5855814326810667,2.9897889549609724,-0.9154046495775051
0,2023-05-03,0.1093905151504038,3.6673894040188744,0.5886191331021703,1.2443799315203783,-0.9974994800061733
0,2023-05-04,0.280322985377188,0.0010000000129180009,0.31955772183002273,3.999999999996935,-0.9999999999977066
0,2023-05-05,0.0010002257589436841,5.384628874317621,1.1999999836643205,0.011696267934136563,0.9996863197653549
0,2023-05-08,0.7092530609921,1.1063166657502286,0.389252718408506,3.7820594554810882,-0.6319223865400783
0,2023-05-09,0.6050666973520815,0.29264631616124065,1.0696168141226907,3.1940994628844157,-0.8215553332391264
0,2023-05-10,0.0010000000000000009,2.6056497710127413,0.6759392384774027,0.018317431598250847,-0.9992614658149804
0,2023-05-11,0.0010119467339721434,6.843997188086129,1.199999999251806,3.9992898055160264,-0.9999999923110644
0,2023-05-12,0.0022417099905767176,4.2541831697252475,1.179474800000232,3.867847789353389,0.999968473947127
0,2023-05-15,0.0010000000000000009,9.527495712822267,0.4591617942297545,0.6681075576585767,-1.0
0,2023-05-16,0.2869813991484667,2.839895158161976,0.9237544407722712,3.424341427054712,-0.7839118323328872
0,2023-05-17,1.1999993364589503,6.022596243100088,0.9136648811224214,0.9935907600951016,-0.8619701514554405
0,2023-05-18,0.45703829586056777,1.6977298320427063,0.4364502298678642,1.76550576790348,-0.3667852388440284
0,2023-05-19,0.001,0.001,0.0010000000000000009,4.0,0.9999999999999999
0,2023-05-22,1.2,0.0009999999999998899,1.1560618833254146,0.010000000000000009,-1.0
0,2023-05-23,0.42654664221881633,2.115055135177598,0.06378340868200477,3.78387623559752,-0.5287764861009826
0,2023-05-24,0.056650690105437856,0.0010000004794853024,0.40448792027758546,0.48891083607087493,0.4301525577634667
0,2023-05-25,0.4282004873948127,6.8761342849889235,0.5023277564398335,3.3150703232220895,-0.9939826233735768
0,2023-05-26,1.1479740278171757,0.4990865172117422,0.29170980392485013,0.2505387412114364,0.982933243672124
0,2023-05-30,0.23737026841819645,6.8036821797055405,0.2938109217655667,2.1991513887469583,-0.11425703017932776
0,2023-05-31,0.0010000000000046911,5.693232346362717,0.17737879778621388,0.05420723085857274,-0.9989207782320854
0,2023-06-01,0.0009999999999999992,4.135552783493162,1.1843258358904347,3.999999996955446,-1.0
0,2023-06-02,1.0682181300258882,2.188827353104946,0.0017552271511481542,3.7657090272563654,-0.9999999460702778
0,2023-06-05,0.9781853300508816,0.3143179952504671,1.1922618184748976,0.1946691549553421,-0.9374550199756884
0,2023-06-06,0.03255391110754011,9.999999952552736,1.1999999958522736,0.01000001107474065,-0.9987311116392177
0,2023-06-07,0.16053739407946158,2.0304532916321953,1.199998083832719,3.9102389955446886,-0.9978478619621579
0,2023-06-08,0.4627351052796458,0.7135850524774764,0.48507403633223806,3.442017842144626,-0.5986106354725462
0,2023-06-09,0.0021715843505725036,0.0009999999999994466,1.2,4.0,-0.9961067453801806
0,2023-06-12,0.0010000258241634982,0.00530263040242395,1.1999999988013905,0.06540951103109752,0.8465566030353596
0,2023-06-13,0.001000001104671914,0.014127257512982083,1.1999999998230417,0.11388788997827368,0.8357946811063602
0,2023-06-14,0.16292134321428153,8.037861937611568,0.9428012557316626,3.999999988586327,-0.9999676736780626
0,2023-06-15,0.0011268252184523666,6.429002059659923,0.23488431146890235,3.999999249130383,0.99911529380963
0,2023-06-16,0.0973590024475399,0.9817440629680451,0.09447962769449043,0.10655325147261299,0.988962514101637
0,2023-06-20,0.10087233502094933,6.323889221861372,0.0022481321363621307,0.8422196977790541,0.31696893022166317
0,2023-06-21,0.445185082043327,7.5678817138065595,0.7376358360139982,0.9184292768683355,-0.6993488820412423
0,2023-06-22,1.1975073371244793,2.3054659857717557,1.0677138865406017,0.796063679844361,-0.9933024836539716
0,2023-06-23,0.0010000033631809519,7.9697891691267095,1.0390848281314795,0.013299755291223764,0.9923383492843966
0,2023-06-26,0.7758458393958132,3.4565735583259736,0.5928086302026699,2.555105117848844,-0.9044858632447363
0,2023-06-27,1.048325658314374,4.1731214866118576,0.8008218547581424,3.3206487261191513,-0.7835004461384292
0,2023-06-28,0.0012161903920054889,9.50545299823206,0.1272872137557548,3.9992805674194307,-0.9488843092565681
0,2023-06-29,0.023342617951444863,9.698508215807562,0.01896249367342851,0.9198003763544513,0.39571355141172954
0,2023-06-30,0.012585990169531158,3.7881135145742175,0.47649134122769177,0.9377270068055077,0.9999346408698613
0,2023-07-03,0.7077721702700531,1.9146627231376447,0.9395938152681016,1.7432928423024918,-0.8339700568245949
0,2023-07-05,0.0010000006068498553,9.999999999012243,1.1999999972869604,3.9011127984658933,-0.9983878533992967
0,2023-07-06,0.4837787589466082,4.804978588363674,0.001,3.9961640258114737,0.9915815033043258
0,2023-07-07,0.07987837392493326,2.3829055737435616,0.4638336201913795,1.0723826459645083,0.927568016052577
0,2023-07-10,0.7067983151197116,9.999999999802707,0.580100513800236,0.010000000000000009,-0.9999999999352867
0,2023-07-11,0.0010004171504236585,7.754095126927831,0.07888818167950133,3.9997913685780153,0.9764744295812522
0,2023-07-12,0.1934384108716453,9.208894003801296,0.9271064478194608,0.13723972396866888,-0.5513841276719239
0,2023-07-13,0.14075310996295834,3.2061412913990086,0.15758371679427327,2.4339295205205027,0.9094009692029581
