,date,v0,kappa,theta,zeta,rho
0,2023-04-11,0.0010000013839528699,0.3769175172793003,0.22379505073075456,0.010000008002774563,-0.9999999994960175
0,2023-04-12,0.001,1.1563730896800821,1.2,3.7473467844103916,-1.0
0,2023-04-13,0.0011463918468751775,9.127164781081675,0.07795702503249502,3.9270330480274067,-0.9999999999998458
0,2023-04-14,0.0013336090594416935,4.546507792000377,0.17166344814838289,3.4007798396473663,-0.9999447557159933
0,2023-04-17,1.1785950024541592,0.004795179393507353,0.9565854409236553,0.03664147160434045,0.7711886274490777
0,2023-04-18,0.28765594047971277,6.205445952348401,1.1999999898107436,3.999999987711071,-0.9967842269547806
0,2023-04-19,0.36268960829761854,6.36495974859999,0.11591157655898567,2.643776186366094,-0.6509933751420202
0,2023-04-20,0.005860904998061585,2.919150543470237,0.07213173138224407,0.010016832631592486,-0.9048617970106174
0,2023-04-21,0.0013290019921985514,4.783021407433141,0.8147554140107567,2.4364597812453734,0.9997800084111379
0,2023-04-24,0.4762912198901038,7.911258998954831,0.024864406099830153,3.525369096893881,0.9796613470312875
0,2023-04-25,0.03840491280147498,6.296913083480353,0.04869248538719928,3.529383953259386,-0.4014283935429533
0,2023-04-26,0.24139920469030735,2.695621502743818,0.06213224955327594,0.8610878980753734,0.5636782366915993
0,2023-04-27,0.03135255234231963,0.004549730346241149,0.23293716398056658,3.9974144162537284,0.4817661305406631
0,2023-04-28,0.5681694014225843,4.027849837556202,1.120479059564913,3.809186745652052,0.032872490333082885
0,2023-05-01,0.06819315200681537,3.3621553828236626,0.24314716734594896,3.4867188206498505,-0.9997572030234031
0,2023-05-02,1.139869867545632,6.868516332468808,0.3790579638814839,2.7817464216602112,-0.5705025397014644
0,2023-05-03,0.003653573622250471,1.2607618078507814,1.199999995938173,2.8540622909664273,-0.999999450506051
0,2023-05-04,1.1834106750973419,9.999998865846797,0.24757370460530473,2.3334228280466807,-0.490272799016271
0,2023-05-05,0.001000122534344591,3.7184332480269515,1.1992298653636042,0.010010085052183882,0.9968199214067917
0,2023-05-08,0.6995613245375806,9.973611457945236,1.1980312666734587,0.01,-0.9929806172923746
0,2023-05-09,0.6808859813655144,0.27866118912474347,0.7655462539104774,2.4691734408911743,-0.8799419255842986
0,2023-05-10,0.009836675957032897,5.118868867263284,1.1999955726197444,3.991293255280726,-0.999997362107897
0,2023-05-11,0.20703476800480822,0.7297503163265959,0.3452691470332074,3.011119514819333,-0.29811478518361045
0,2023-05-12,0.6351872985631823,6.3695583178263915,0.6974613963425069,1.8721775190928542,0.9457335047114518
0,2023-05-15,0.8488095051322522,5.893758111615149,1.199999997290569,3.6437291601041024,-0.9999999993667462
0,2023-05-16,1.1796181379273365,0.7967985116211997,1.0803791310477278,3.9983719472776174,-0.9991961706735358
0,2023-05-17,0.9641890492163662,1.3750354317594784,0.32938798042399153,0.8092636739037232,-0.5322497661680832
0,2023-05-18,0.0010000000000005113,0.0010000000000000835,0.028637752478521034,3.9689506466356885,0.9823823872710774
0,2023-05-19,0.16908736102966848,3.0584621250135435,1.1999999601131197,3.9999428417972127,-0.999979052871893
0,2023-05-22,0.7575745072586414,0.01178734228540003,1.1999877288788279,0.07572955159919871,0.6643885733539412
0,2023-05-23,0.005149391437620003,9.997497693405009,1.1996893412183465,0.5475012868415293,-0.9993731797069817
0,2023-05-24,0.18514229901030185,7.5817515729593055,0.12473051576511948,3.8598861944937157,-0.9989840801939873
0,2023-05-25,0.11490448252693151,5.013005664986064,0.6432900296395262,0.17818599303023303,0.6474552133731614
0,2023-05-26,0.0025896725356793046,6.8709089848140525,1.0301395020343176,3.880901263992692,0.8403092455946991
0,2023-05-30,0.8129917102823943,2.3351050615733606,0.4965694801982871,1.338653349609535,-0.43571610511005243
0,2023-05-31,0.001,0.910914453147551,0.0013792037059321693,1.0648306467730766,0.9991602832515458
0,2023-06-01,0.03263867130429745,5.097604821175095,0.37426223433873107,2.400615449162867,-0.9844704097273955
0,2023-06-02,0.2937925290667355,1.7105362365001315,1.1408147306569274,1.3457269188524175,0.9804631961318704
0,2023-06-05,1.1724073087794535,0.43407598937792535,1.199999998447187,0.39545237948931816,-0.5138499665153702
0,2023-06-06,1.1693547211471982,4.565821933248731,0.905169574992796,3.4243894471540797,-0.795543580002373
0,2023-06-07,0.09908059682124835,1.5373393454877766,1.1909164362314433,3.6414228971793565,-0.9995454113553927
0,2023-06-08,0.21051541591753992,9.065593130544325,0.1438178201363063,3.93119272286275,-0.9970758463535337
0,2023-06-09,0.00099999999999989,0.0010000325425004205,1.2,3.928634479510563,0.012151488430202237
0,2023-06-12,1.1730536359465364,0.08654894226578737,1.1999997826213493,0.10542451372587591,-0.5636884215101838
0,2023-06-13,0.0010002657635406376,2.8000693261371685,0.35237309365290215,3.9999999999983333,0.9999999804028142
0,2023-06-14,0.001,1.301896937498207,0.5183086903281462,0.010156277562935386,-0.9893306370015561
0,2023-06-15,1.192917174877409,9.770467693182312,0.5057781821939609,0.010018059678275858,0.9987666999941633
0,2023-06-16,0.02020871957070658,2.2759580301710773,1.1414538489976387,0.0908937684493365,0.996233773753623
0,2023-06-20,0.6884464041615524,6.415753058291808,0.2824254307768755,1.0011962406199788,0.7645958352018658
0,2023-06-21,0.06624996047542718,5.799944461894926,1.1999282140290253,3.9903897010811855,-0.9993308430296146
0,2023-06-22,0.12105942975231795,0.001735361120937818,0.3434856380659077,3.942294430254721,0.9937161376975177
0,2023-06-23,0.0010000000000000009,0.8446412869798676,0.5311528125186519,0.010000000000000009,0.9999999996705111
0,2023-06-26,1.1262925588626367,0.08784586226879655,0.6681410609508576,3.471999238733894,-0.3318130611255638
0,2023-06-27,0.001015275755548839,9.987417952009025,1.1987389371138182,0.012698222518829953,-0.998044016210689
0,2023-06-28,0.0073958775296093324,0.06352227419906413,0.719626515530954,0.009999999999999787,0.9974692037560192
0,2023-06-29,0.43231093358422373,3.6432988913254714,0.0029045928742525867,1.468998592244426,-0.14394629466124403
0,2023-06-30,0.7372260036429233,4.523712331954523,0.8403407732334988,1.8966071031012073,-0.8590681339614198
0,2023-07-03,0.921474925264929,1.8930981854729316,0.17211865697665402,2.5237955946686736,0.0753769485541643
0,2023-07-05,0.0010000000066861501,7.883646440985374,0.09979115915498034,0.04453178423907628,0.9999999999909698
0,2023-07-06,0.05606727368441263,0.7723629301572985,0.06092741339409028,3.98263319270754,0.7953104918949774
0,2023-07-07,0.3201183908947853,3.6383148966935077,0.5308106361986716,2.147528291850536,0.31899038835644594
0,2023-07-10,0.07993335652756729,5.098534905646278,1.1999993743441997,0.5352583290670531,-1.0
0,2023-07-11,0.0010000989871279888,0.006698683506226348,0.017514439800984712,3.9999920017917736,-0.9999993562874173
0,2023-07-12,1.199999999999986,7.182243279008855,0.017206626907578126,0.6523624067443523,0.991156465768234
0,2023-07-13,0.001000069961514492,3.556823688808327,0.23587340239256735,0.011605271315650553,0.9870398066877435
0,2023-07-14,0.0010000048152389862,1.1821419151100052,1.1999995726138648,0.010000000048164814,0.9999999216488127
0,2023-07-17,1.1987943161989307,0.03759241335778518,1.1999999999999997,0.11034690350078431,0.07147591283497155
0,2023-07-18,0.5829449848124069,10.0,0.001000000038801578,0.010000000005596572,-0.9835521853916985
0,2023-07-19,1.169686994749076,3.5230548849046786,0.5030286732041802,3.556182657511865,-0.9987257522089459
0,2023-07-20,0.0010000000000000009,9.689384933699873,0.0010000000000000009,4.0,1.0
0,2023-07-21,0.001,9.999669389912409,0.9343232682802126,0.03725294710448518,0.999999999999999
0,2023-07-24,0.0010000000000000009,10.0,1.2,0.9132802655914326,-1.0
0,2023-07-25,0.3227502248845975,9.432700915529447,0.0010000000930736608,0.01000000002716428,-0.5533808000051985
0,2023-07-26,1.0422800057870563,8.666451790497991,0.37360506707664815,3.6075938342938967,-0.9999830667085665
0,2023-07-27,0.1845928494886579,5.761175902851951,0.06476222919571714,3.0881210762120075,-0.24120229198459767
0,2023-07-28,0.007798952576949902,0.00898237182807086,0.4043017061453442,3.996226698285481,0.8095063238719967
0,2023-07-31,0.24658934346990546,0.535285069154643,0.15642126895674838,3.4120123726048166,-0.29848571468409124
0,2023-08-01,0.023366908768974824,4.042616493943253,0.23190201703232274,3.9671052891841208,0.9995493686115648
0,2023-08-02,1.1999019407092253,3.5587759071548475,0.9577325353231951,3.99999979081594,-0.9981297509779934
0,2023-08-03,0.3473432374042143,9.423360183692978,0.00100013818023689,2.8737027366505243,-0.08182398015498188
0,2023-08-04,0.23782498947793645,0.4882493141420415,0.1117857609837063,0.15800974819023875,0.9550824810337892
0,2023-08-07,0.22098083189168277,9.98892396182433,0.31905657888832095,0.012730622860176947,-0.9945959597044223
0,2023-08-08,0.001719381764361643,9.964787410055086,1.1982862416165523,0.6969835279552389,-0.99489794801964
0,2023-08-09,0.0010000000011136183,9.999999999999877,1.199999999986317,3.3150267740610886,-0.9995324423780366
0,2023-08-10,0.22963252725336705,0.008419916409347401,0.4520169504303622,3.960772124107808,-0.9999788871394685
0,2023-08-11,0.986647370218641,0.0009999999999994458,0.3571799031157648,3.999999999999856,1.0
0,2023-08-14,0.0031149066593776694,7.5149791999496145,0.14548279198066635,3.9441982880635003,-0.4973311957935716
0,2023-08-15,0.3428870370603462,9.762128116956063,0.3780321124775728,0.85110918006566,-0.7265589048269291
0,2023-08-16,0.3995407321022651,2.732949714520202,1.1999999307171363,2.820147234017286,-0.9997379148216243
0,2023-08-17,0.057349547864578694,0.8809100045706801,0.14469926203403585,1.06338080292007,-0.9963780644424527
0,2023-08-18,0.7694562637873751,6.9191380532819196,0.8126610590767576,0.013681009276440446,-0.4414664235285935
0,2023-08-21,0.0021546926274848867,9.112482995161058,1.1961763911338041,2.696890754448899,-0.9980739072102003
0,2023-08-22,0.3699750859585019,0.001,1.1981365017756878,0.021903113413952496,-0.9939374012197092
0,2023-08-23,0.5316721097123421,3.9694889298577225,0.7570602516299818,1.5447765615997764,-0.9999999991428102
0,2023-08-24,0.0010000000000000009,3.4095749659026815,1.2,1.3352308992929014,-1.0
0,2023-08-25,1.2,0.001,1.2,4.0,1.0
0,2023-08-28,0.002359215707274728,7.435620558822338,0.33399810609094405,0.07036593444521738,-0.9923824287025267
0,2023-08-29,0.0010000000629995837,7.45830687883466,0.0010000024452046508,3.9999999999461227,-0.9999999910186813
0,2023-08-30,0.7778939560336076,2.674972794424068,0.8688473611051616,1.2259753251877474,-0.9866662168502837
0,2023-08-31,0.0010000005242752708,9.99999999927796,0.6708810091032359,1.732727764752113,0.9999999998358537
0,2023-09-01,0.3991877772665021,6.709470616536874,0.12626377111283613,0.09080452724748968,0.9999890174640553
0,2023-09-05,1.052899392876774,8.537542865436766,0.2734836598442967,2.636602264601507,0.039588289057534976
0,2023-09-06,0.001000000000000015,8.346368680316042,1.1999999999999997,3.999999999999994,-0.9999999970299516
0,2023-09-07,0.771528474182065,3.2389594762686316,0.5482029051112374,2.0526037367945698,-0.9999376308995942
0,2023-09-08,0.0010003154937093517,3.328900495715158,1.199618845070896,2.3243118391470525,0.996769997636343
0,2023-09-11,0.974034889720115,0.012278157987350583,1.010144752044339,0.02674993379218957,-0.9440083861372117
0,2023-09-12,0.001001832868570014,4.292565437774811,0.45447618756056696,0.3409351143697534,-0.9988153146905836
0,2023-09-13,1.1999814944362721,4.315596824180494,1.0778245321581292,3.4638166849460226,-0.9993156157371639
0,2023-09-14,0.06330981955356335,0.03697194162664571,0.5132815657254713,3.9761274815600522,-0.9895019091618028
0,2023-09-15,0.21713071991455093,0.005481865811559932,1.1892521669817253,3.991284638302766,0.9947321987443482
0,2023-09-18,0.0010000000000840378,9.99999999999925,0.45398891950702425,0.8543627133181741,-0.9999999999993059
0,2023-09-19,0.03242705493195393,0.8409222698740442,1.1999999045074898,3.999999999982977,-0.9983267157144317
0,2023-09-20,0.0021927565966720283,9.84497494581107,1.199967025214315,0.15517759111929763,-0.9947905574254146
0,2023-09-21,0.0010000000000004302,9.193213499831938,0.14064241093320312,0.01000000000000001,0.9920787716138246
0,2023-09-22,0.0010001955810603294,9.999999985974894,1.2,0.010000000103969132,0.9962580401621849
0,2023-09-25,1.1452102335642793,0.01055291168199334,0.8878221612361522,0.07525514647520556,-0.7880936108116736
0,2023-09-26,0.13016796883519902,6.383242313179845,0.3812363361550487,3.999876006157864,-0.12792120146419636
0,2023-09-27,1.1999999999994884,0.01071508257000234,1.1871369922605963,0.009999999999999789,0.995136188361383
0,2023-09-28,0.0010012478893522772,2.284996929048713,1.1999090970529425,3.9994748840566543,-0.9984956671050912
