,ticker,maturity,Weight,price,days since last trade,strike,S
0,O:AAPL240112C00050000,0.00821917808219178,0.36363636363636365,134.24,1,50.0,133.8
1,O:AAPL240112C00060000,0.00821917808219178,0.8571428571428571,123.4,1,60.0,123.4
2,O:AAPL240112C00140000,0.00821917808219178,0.3076923076923077,44.465,1,140.0,44.39
3,O:AAPL240112C00155000,0.00821917808219178,0.0260950605778192,29.9064,1,155.0,29.01
4,O:AAPL240112C00160000,0.00821917808219178,0.03643724696356275,24.5083,1,160.0,23.84
5,O:AAPL240112C00165000,0.00821917808219178,0.10815047021943573,18.4007,1,165.0,18.22
6,O:AAPL240112C00167500,0.00821917808219178,0.05217391304347826,15.9967,1,167.5,15.75
7,O:AAPL240112C00170000,0.00821917808219178,0.13692377909630304,14.2258,1,170.0,14.01
8,O:AAPL240112C00172500,0.00821917808219178,0.08460236886632826,11.5504,1,172.5,11.42
9,O:AAPL240112C00175000,0.00821917808219178,0.19107832806462943,9.1783,1,175.0,8.98
10,O:AAPL240112C00177500,0.00821917808219178,0.09972251127297954,6.6718,1,177.5,6.58
11,O:AAPL240112C00180000,0.00821917808219178,0.04843064461694229,4.3757,1,180.0,4.72
12,O:AAPL240112C00182500,0.00821917808219178,0.12950834859573984,2.3452,1,182.5,2.65
13,O:AAPL240112C00185000,0.00821917808219178,0.12692069865148742,1.105,1,185.0,1.24
14,O:AAPL240112C00187500,0.00821917808219178,0.08509509865321575,0.3821,1,187.5,0.41
15,O:AAPL240112C00190000,0.00821917808219178,0.1262741199166321,0.112,1,190.0,0.1
16,O:AAPL240112C00192500,0.00821917808219178,0.13748961153856465,0.0387,1,192.5,0.04
17,O:AAPL240112C00195000,0.00821917808219178,0.0678254590468331,0.0172,1,195.0,0.03
18,O:AAPL240112C00197500,0.00821917808219178,0.06358764376467754,0.0103,1,197.5,0.02
19,O:AAPL240112C00200000,0.00821917808219178,0.004885831089839466,0.01,1,200.0,0.01
20,O:AAPL240112C00202500,0.00821917808219178,0.0017060687301974165,0.01,1,202.5,0.01
21,O:AAPL240112C00205000,0.00821917808219178,0.03704372967112396,0.01,1,205.0,0.01
22,O:AAPL240112C00210000,0.00821917808219178,0.006108202443280977,0.01,1,210.0,0.01
23,O:AAPL240112C00215000,0.00821917808219178,0.005555555555555556,0.01,1,215.0,0.01
24,O:AAPL240112C00265000,0.00821917808219178,0.07142857142857142,0.01,1,265.0,0.01
25,O:AAPL240112P00145000,0.00821917808219178,0.01256281407035176,0.01,1,145.0,0.01
26,O:AAPL240112P00160000,0.00821917808219178,0.0005757052389176742,0.01,1,160.0,0.01
27,O:AAPL240112P00165000,0.00821917808219178,0.005541871921182266,0.01,1,165.0,0.01
28,O:AAPL240112P00167500,0.00821917808219178,0.034954407294832825,0.0107,1,167.5,0.02
29,O:AAPL240112P00170000,0.00821917808219178,0.021712600427133123,0.0174,1,170.0,0.02
30,O:AAPL240112P00172500,0.00821917808219178,0.027722772277227723,0.0295,1,172.5,0.04
31,O:AAPL240112P00175000,0.00821917808219178,0.0877104507719761,0.0533,1,175.0,0.08
32,O:AAPL240112P00177500,0.00821917808219178,0.10118697205755514,0.107,1,177.5,0.13
33,O:AAPL240112P00180000,0.00821917808219178,0.13513473038946516,0.3281,1,180.0,0.3
