,ticker,maturity,Weight,price,days since last trade,strike,S
0,O:AAPL230428C00050000,0.0007420091324200913,0.611764705882353,118.2788,1,50.0,118.3
1,O:AAPL230428C00060000,0.0007420091324200913,0.5714285714285714,109.075,3,60.0,108.45
2,O:AAPL230428C00100000,0.0007420091324200913,0.1694915254237288,68.5494,1,100.0,68.5
3,O:AAPL230428C00110000,0.0007420091324200913,0.7083333333333334,59.151,1,110.0,58.6
4,O:AAPL230428C00120000,0.0007420091324200913,0.4576719576719577,48.583,1,120.0,49.29
5,O:AAPL230428C00125000,0.0007420091324200913,0.010309278350515464,43.7,1,125.0,43.7
6,O:AAPL230428C00130000,0.0007420091324200913,0.3173076923076923,38.6791,1,130.0,37.95
7,O:AAPL230428C00135000,0.0007420091324200913,0.1232876712328767,33.7167,1,135.0,33.25
8,O:AAPL230428C00137000,0.0007420091324200913,0.25,31.786,1,137.0,31.93
9,O:AAPL230428C00138000,0.0007420091324200913,0.04838709677419355,30.25,1,138.0,30.25
10,O:AAPL230428C00140000,0.0007420091324200913,0.34269662921348315,28.8175,1,140.0,28.55
11,O:AAPL230428C00141000,0.0007420091324200913,0.16455696202531644,27.6131,1,141.0,27.0
12,O:AAPL230428C00142000,0.0007420091324200913,0.2842377260981912,26.3045,1,142.0,26.48
13,O:AAPL230428C00143000,0.0007420091324200913,0.08771929824561403,25.828,1,143.0,25.76
14,O:AAPL230428C00144000,0.0007420091324200913,0.1124031007751938,24.4759,1,144.0,25.2
15,O:AAPL230428C00145000,0.0007420091324200913,0.25408942202835333,23.8595,1,145.0,23.4
16,O:AAPL230428C00146000,0.0007420091324200913,0.1065989847715736,23.03,2,146.0,22.9
17,O:AAPL230428C00147000,0.0007420091324200913,0.19955654101995565,21.8444,1,147.0,21.35
18,O:AAPL230428C00148000,0.0007420091324200913,0.11428571428571428,21.1271,1,148.0,21.73
19,O:AAPL230428C00149000,0.0007420091324200913,0.26112759643916916,19.4234,1,149.0,19.27
20,O:AAPL230428C00150000,0.0007420091324200913,0.24245283018867925,18.5663,1,150.0,18.35
21,O:AAPL230428C00152500,0.0007420091324200913,0.07890017931858936,16.2265,1,152.5,15.7
22,O:AAPL230428C00155000,0.0007420091324200913,0.11803688052247407,14.0865,1,155.0,13.68
23,O:AAPL230428C00157500,0.0007420091324200913,0.1151845429774585,11.4599,1,157.5,11.01
24,O:AAPL230428C00160000,0.0007420091324200913,0.06962052332778418,8.6233,1,160.0,8.48
25,O:AAPL230428C00162500,0.0007420091324200913,0.03632290990543825,6.2705,1,162.5,5.97
26,O:AAPL230428C00165000,0.0007420091324200913,0.02497169769195006,3.7197,1,165.0,3.5
27,O:AAPL230428C00167500,0.0007420091324200913,0.1252048467683624,1.3158,1,167.5,1.3
28,O:AAPL230428C00170000,0.0007420091324200913,0.2774514656953649,0.1673,1,170.0,0.2
29,O:AAPL230428C00172500,0.0007420091324200913,0.19125196172733255,0.0301,1,172.5,0.01
30,O:AAPL230428C00175000,0.0007420091324200913,0.04274790279695777,0.0107,1,175.0,0.01
31,O:AAPL230428C00177500,0.0007420091324200913,0.012027724925251428,0.01,1,177.5,0.01
32,O:AAPL230428C00180000,0.0007420091324200913,0.051956739881815144,0.01,1,180.0,0.01
33,O:AAPL230428C00182500,0.0007420091324200913,0.0012338062924120913,0.01,1,182.5,0.01
34,O:AAPL230428P00050000,0.0007420091324200913,0.25,0.01,2,50.0,0.01
35,O:AAPL230428P00130000,0.0007420091324200913,0.008879023307436182,0.01,1,130.0,0.01
36,O:AAPL230428P00135000,0.0007420091324200913,0.0011025358324145535,0.01,1,135.0,0.01
37,O:AAPL230428P00140000,0.0007420091324200913,0.0013452914798206279,0.01,1,140.0,0.01
38,O:AAPL230428P00145000,0.0007420091324200913,0.0022935779816513763,0.01,1,145.0,0.01
39,O:AAPL230428P00148000,0.0007420091324200913,0.000998003992015968,0.01,1,148.0,0.01
40,O:AAPL230428P00149000,0.0007420091324200913,0.0022526750516238033,0.01,1,149.0,0.01
41,O:AAPL230428P00150000,0.0007420091324200913,0.003155947328327348,0.01,1,150.0,0.01
42,O:AAPL230428P00152500,0.0007420091324200913,0.06044023610427939,0.01,1,152.5,0.01
43,O:AAPL230428P00155000,0.0007420091324200913,0.054328684492844566,0.01,1,155.0,0.01
44,O:AAPL230428P00157500,0.0007420091324200913,0.08573460389702744,0.01,1,157.5,0.01
45,O:AAPL230428P00160000,0.0007420091324200913,0.03786521935775667,0.0107,1,160.0,0.01
46,O:AAPL230428P00162500,0.0007420091324200913,0.029073950942261974,0.0139,1,162.5,0.02
47,O:AAPL230428P00165000,0.0007420091324200913,0.056833179452031514,0.0321,1,165.0,0.04
48,O:AAPL230428P00167500,0.0007420091324200913,0.4426497468095798,0.1685,1,167.5,0.37
49,O:AAPL230428P00170000,0.0007420091324200913,0.4800103030191526,1.2292,1,170.0,1.75
50,O:AAPL230428P00172500,0.0007420091324200913,0.2591081317400175,3.6454,1,172.5,3.92
51,O:AAPL230428P00175000,0.0007420091324200913,0.10945021535343298,5.8619,1,175.0,6.53
52,O:AAPL230428P00177500,0.0007420091324200913,0.6795774647887324,8.5911,1,177.5,9.02
