,ticker,maturity,Weight,price,days since last trade,strike,S
0,O:AAPL240202C00050000,0.0007420091324200913,0.15217391304347827,132.1393,1,50.0,130.75
1,O:AAPL240202C00060000,0.0007420091324200913,0.08064516129032258,121.7,1,60.0,120.75
2,O:AAPL240202C00065000,0.0007420091324200913,0.08064516129032258,117.38,1,65.0,114.5
3,O:AAPL240202C00090000,0.0007420091324200913,0.3333333333333333,92.125,2,90.0,91.25
4,O:AAPL240202C00100000,0.0007420091324200913,0.5172413793103449,82.5,1,100.0,80.95
5,O:AAPL240202C00120000,0.0007420091324200913,0.35294117647058826,62.75,1,120.0,61.85
6,O:AAPL240202C00125000,0.0007420091324200913,0.6140350877192983,57.91,1,125.0,56.25
7,O:AAPL240202C00130000,0.0007420091324200913,0.5272727272727272,53.0862,3,130.0,51.8
8,O:AAPL240202C00135000,0.0007420091324200913,0.7142857142857143,47.4425,3,135.0,44.75
9,O:AAPL240202C00140000,0.0007420091324200913,0.26136363636363635,44.0622,1,140.0,41.6
10,O:AAPL240202C00145000,0.0007420091324200913,0.13333333333333333,39.2542,3,145.0,37.05
11,O:AAPL240202C00150000,0.0007420091324200913,0.3644067796610169,35.2131,1,150.0,30.08
12,O:AAPL240202C00155000,0.0007420091324200913,0.5310734463276836,30.7783,1,155.0,25.4
13,O:AAPL240202C00157500,0.0007420091324200913,0.9893617021276596,25.3465,1,157.5,24.3
14,O:AAPL240202C00160000,0.0007420091324200913,0.5065176908752328,23.3346,1,160.0,21.9
15,O:AAPL240202C00162500,0.0007420091324200913,0.9482758620689655,20.4193,1,162.5,18.35
16,O:AAPL240202C00165000,0.0007420091324200913,0.6349693251533742,18.8523,1,165.0,14.55
17,O:AAPL240202C00167500,0.0007420091324200913,0.4033970276008493,15.7707,1,167.5,12.15
18,O:AAPL240202C00170000,0.0007420091324200913,0.14201983769161405,13.3065,1,170.0,9.5
19,O:AAPL240202C00172500,0.0007420091324200913,0.27076923076923076,10.2322,1,172.5,7.03
20,O:AAPL240202C00175000,0.0007420091324200913,0.29156388751850026,7.8252,1,175.0,4.95
21,O:AAPL240202C00177500,0.0007420091324200913,0.6734054669703873,5.7087,1,177.5,2.67
22,O:AAPL240202C00180000,0.0007420091324200913,0.3895653251541345,3.2609,1,180.0,1.21
23,O:AAPL240202C00182500,0.0007420091324200913,0.8715487335455971,1.5018,1,182.5,0.31
24,O:AAPL240202C00185000,0.0007420091324200913,0.7269655960812614,0.8041,1,185.0,0.02
25,O:AAPL240202C00187500,0.0007420091324200913,0.6180441898527005,0.192,1,187.5,0.03
26,O:AAPL240202C00190000,0.0007420091324200913,0.2925822720677982,0.0461,1,190.0,0.01
27,O:AAPL240202C00192500,0.0007420091324200913,0.09323504788352766,0.012,1,192.5,0.01
28,O:AAPL240202C00195000,0.0007420091324200913,0.060356114763297275,0.0101,1,195.0,0.01
29,O:AAPL240202C00197500,0.0007420091324200913,0.05460570140229218,0.0101,1,197.5,0.01
30,O:AAPL240202C00200000,0.0007420091324200913,0.024506505739749707,0.01,1,200.0,0.01
31,O:AAPL240202C00202500,0.0007420091324200913,0.014076288072872188,0.01,1,202.5,0.01
32,O:AAPL240202C00205000,0.0007420091324200913,0.015071502009533602,0.01,1,205.0,0.01
33,O:AAPL240202C00207500,0.0007420091324200913,0.009678757431903029,0.01,1,207.5,0.01
34,O:AAPL240202C00210000,0.0007420091324200913,0.10932440710597707,0.01,1,210.0,0.01
35,O:AAPL240202C00212500,0.0007420091324200913,0.0039026928580720697,0.01,1,212.5,0.01
36,O:AAPL240202C00215000,0.0007420091324200913,0.0018190086402910413,0.01,1,215.0,0.01
37,O:AAPL240202C00220000,0.0007420091324200913,0.001141552511415525,0.01,1,220.0,0.01
38,O:AAPL240202C00230000,0.0007420091324200913,0.01971090670170828,0.01,1,230.0,0.01
39,O:AAPL240202C00265000,0.0007420091324200913,0.1388888888888889,0.01,2,265.0,0.01
40,O:AAPL240202P00125000,0.0007420091324200913,3.588473822083468e-05,0.01,1,125.0,0.01
41,O:AAPL240202P00130000,0.0007420091324200913,0.01597444089456869,0.01,1,130.0,0.01
42,O:AAPL240202P00135000,0.0007420091324200913,0.0009818360333824251,0.01,3,135.0,0.01
43,O:AAPL240202P00150000,0.0007420091324200913,0.001084010840108401,0.01,1,150.0,0.01
44,O:AAPL240202P00152500,0.0007420091324200913,0.000887705281846427,0.01,1,152.5,0.01
45,O:AAPL240202P00155000,0.0007420091324200913,0.0024390243902439024,0.01,1,155.0,0.01
46,O:AAPL240202P00157500,0.0007420091324200913,0.03028467595396729,0.01,1,157.5,0.01
47,O:AAPL240202P00160000,0.0007420091324200913,0.016777461221905668,0.01,1,160.0,0.01
48,O:AAPL240202P00162500,0.0007420091324200913,0.045016539623184235,0.0107,1,162.5,0.02
49,O:AAPL240202P00165000,0.0007420091324200913,0.0312769200185541,0.0127,1,165.0,0.01
50,O:AAPL240202P00167500,0.0007420091324200913,0.2313785692354928,0.0104,1,167.5,0.03
51,O:AAPL240202P00170000,0.0007420091324200913,0.08979846620296059,0.0146,1,170.0,0.04
52,O:AAPL240202P00172500,0.0007420091324200913,0.09899808143253037,0.023,1,172.5,0.01
53,O:AAPL240202P00175000,0.0007420091324200913,0.2518606326150891,0.0438,1,175.0,0.13
54,O:AAPL240202P00177500,0.0007420091324200913,0.3775467576954752,0.0997,1,177.5,0.48
