,ticker,maturity,Weight,price,days since last trade,strike,S
0,O:AAPL230728C00050000,0.0007420091324200913,0.3709677419354839,146.0348,1,50.0,145.15
1,O:AAPL230728C00060000,0.0007420091324200913,0.8055555555555556,135.2655,1,60.0,134.4
2,O:AAPL230728C00065000,0.0007420091324200913,0.8888888888888888,131.1625,3,65.0,130.9
3,O:AAPL230728C00100000,0.0007420091324200913,0.1111111111111111,95.76,1,100.0,95.76
4,O:AAPL230728C00135000,0.0007420091324200913,0.3300970873786408,60.4471,3,135.0,60.25
5,O:AAPL230728C00140000,0.0007420091324200913,0.5602409638554217,55.8983,1,140.0,55.45
6,O:AAPL230728C00145000,0.0007420091324200913,0.05204460966542751,51.1886,1,145.0,50.22
7,O:AAPL230728C00150000,0.0007420091324200913,0.16304347826086957,45.5878,1,150.0,45.39
8,O:AAPL230728C00155000,0.0007420091324200913,0.4415204678362573,40.9408,1,155.0,40.25
9,O:AAPL230728C00160000,0.0007420091324200913,0.22598870056497175,35.7669,1,160.0,35.25
10,O:AAPL230728C00162500,0.0007420091324200913,0.21568627450980393,33.21,1,162.5,32.75
11,O:AAPL230728C00165000,0.0007420091324200913,0.0225752508361204,30.927,1,165.0,30.85
12,O:AAPL230728C00167500,0.0007420091324200913,0.14285714285714285,27.603,1,167.5,26.75
13,O:AAPL230728C00170000,0.0007420091324200913,0.20950468540829986,25.7985,1,170.0,25.12
14,O:AAPL230728C00172500,0.0007420091324200913,0.1882770870337478,22.7762,1,172.5,21.75
15,O:AAPL230728C00175000,0.0007420091324200913,0.21194280908326324,20.9165,1,175.0,20.0
16,O:AAPL230728C00177500,0.0007420091324200913,0.2832512315270936,18.2122,1,177.5,17.5
17,O:AAPL230728C00180000,0.0007420091324200913,0.16782627029306346,15.9099,1,180.0,14.72
18,O:AAPL230728C00182500,0.0007420091324200913,0.10122878876535986,13.3512,1,182.5,12.01
19,O:AAPL230728C00185000,0.0007420091324200913,0.0983858570330515,10.9663,1,185.0,9.53
20,O:AAPL230728C00187500,0.0007420091324200913,0.21823941313771258,8.4507,1,187.5,7.06
21,O:AAPL230728C00190000,0.0007420091324200913,0.07486304694542681,5.9096,1,190.0,4.69
22,O:AAPL230728C00192500,0.0007420091324200913,0.05350615806591115,3.1686,1,192.5,2.33
23,O:AAPL230728C00195000,0.0007420091324200913,0.11704323616385097,0.9424,1,195.0,0.58
24,O:AAPL230728C00197500,0.0007420091324200913,0.16809250684190766,0.0519,1,197.5,0.09
25,O:AAPL230728C00200000,0.0007420091324200913,0.01940197052052773,0.0103,1,200.0,0.01
26,O:AAPL230728C00202500,0.0007420091324200913,0.022562515942696804,0.0101,1,202.5,0.01
27,O:AAPL230728C00205000,0.0007420091324200913,0.005526181679194802,0.01,1,205.0,0.01
28,O:AAPL230728C00207500,0.0007420091324200913,0.0055225148683092605,0.01,1,207.5,0.01
29,O:AAPL230728C00210000,0.0007420091324200913,0.008873213291256728,0.01,1,210.0,0.01
30,O:AAPL230728C00212500,0.0007420091324200913,0.0037305699481865284,0.01,1,212.5,0.01
31,O:AAPL230728C00215000,0.0007420091324200913,0.00014283673760891302,0.01,1,215.0,0.01
32,O:AAPL230728C00217500,0.0007420091324200913,0.0005927682276229994,0.01,2,217.5,0.01
33,O:AAPL230728C00235000,0.0007420091324200913,0.0032240730789897904,0.01,2,235.0,0.01
34,O:AAPL230728C00240000,0.0007420091324200913,0.0006435696664163896,0.01,2,240.0,0.01
35,O:AAPL230728C00265000,0.0007420091324200913,0.13793103448275862,0.01,1,265.0,0.01
36,O:AAPL230728P00155000,0.0007420091324200913,0.009852216748768473,0.01,3,155.0,0.01
37,O:AAPL230728P00160000,0.0007420091324200913,0.0009062075215224287,0.01,1,160.0,0.01
38,O:AAPL230728P00170000,0.0007420091324200913,0.0009908838684106222,0.01,1,170.0,0.01
39,O:AAPL230728P00172500,0.0007420091324200913,0.00117096018735363,0.01,1,172.5,0.01
40,O:AAPL230728P00175000,0.0007420091324200913,0.031939515506866224,0.01,1,175.0,0.01
41,O:AAPL230728P00177500,0.0007420091324200913,0.005678774241937212,0.01,1,177.5,0.01
42,O:AAPL230728P00180000,0.0007420091324200913,0.004152532459936835,0.01,1,180.0,0.01
43,O:AAPL230728P00182500,0.0007420091324200913,0.09173836425831865,0.01,1,182.5,0.01
44,O:AAPL230728P00185000,0.0007420091324200913,0.012836760557622338,0.011,1,185.0,0.03
45,O:AAPL230728P00187500,0.0007420091324200913,0.038675078012076675,0.0101,1,187.5,0.02
46,O:AAPL230728P00190000,0.0007420091324200913,0.037778381120454986,0.0166,1,190.0,0.02
47,O:AAPL230728P00192500,0.0007420091324200913,0.09961922254609076,0.0405,1,192.5,0.12
48,O:AAPL230728P00195000,0.0007420091324200913,0.3892674244316762,0.1643,1,195.0,0.94
49,O:AAPL230728P00197500,0.0007420091324200913,0.3241332451887763,1.5582,1,197.5,2.92
50,O:AAPL230728P00200000,0.0007420091324200913,0.1263875968992248,4.0399,1,200.0,5.75
51,O:AAPL230728P00202500,0.0007420091324200913,0.01944792973651192,6.7608,1,202.5,6.72
52,O:AAPL230728P00205000,0.0007420091324200913,0.22776148582600195,9.0745,1,205.0,9.85
53,O:AAPL230728P00207500,0.0007420091324200913,0.029535864978902954,12.0743,1,207.5,12.53
54,O:AAPL230728P00210000,0.0007420091324200913,0.05573770491803279,13.8971,2,210.0,13.65
55,O:AAPL230728P00215000,0.0007420091324200913,0.6363636363636364,18.7821,1,215.0,18.5
56,O:AAPL230728P00220000,0.0007420091324200913,0.20930232558139536,24.1417,1,220.0,24.1
57,O:AAPL230728P00265000,0.0007420091324200913,0.98,69.0224,1,265.0,69.2
58,O:AAPL230804C00135000,0.019178082191780823,0.05825242718446602,61.04,3,135.0,61.18
59,O:AAPL230804C00140000,0.019178082191780823,0.09836065573770492,55.9575,2,140.0,56.33
60,O:AAPL230804C00145000,0.019178082191780823,0.029197080291970802,50.7375,1,145.0,50.39
61,O:AAPL230804C00150000,0.019178082191780823,0.1048951048951049,45.935,1,150.0,46.0
62,O:AAPL230804C00155000,0.019178082191780823,0.11388888888888889,41.5127,1,155.0,40.93
63,O:AAPL230804C00160000,0.019178082191780823,0.11017740429505135,35.736,1,160.0,36.0
64,O:AAPL230804C00162500,0.019178082191780823,0.050505050505050504,33.528,1,162.5,33.21
65,O:AAPL230804C00165000,0.019178082191780823,0.0759493670886076,31.0471,1,165.0,31.0
66,O:AAPL230804C00167500,0.019178082191780823,0.07708779443254818,28.4833,1,167.5,29.0
67,O:AAPL230804C00170000,0.019178082191780823,0.04937759336099585,26.1687,1,170.0,25.4
68,O:AAPL230804C00172500,0.019178082191780823,0.08208955223880597,23.3526,1,172.5,22.85
69,O:AAPL230804C00175000,0.019178082191780823,0.05865102639296188,21.2704,1,175.0,20.48
70,O:AAPL230804C00177500,0.019178082191780823,0.15212765957446808,18.5397,1,177.5,18.06
71,O:AAPL230804C00180000,0.019178082191780823,0.09415283077240384,16.3725,1,180.0,15.75
72,O:AAPL230804C00182500,0.019178082191780823,0.006773838076100344,13.8956,1,182.5,13.0
73,O:AAPL230804C00185000,0.019178082191780823,0.0037860393172539073,11.4112,1,185.0,10.54
74,O:AAPL230804C00187500,0.019178082191780823,0.0055269410705588926,9.5156,1,187.5,8.0
75,O:AAPL230804C00190000,0.019178082191780823,0.025301131483372673,7.3315,1,190.0,6.62
76,O:AAPL230804C00192500,0.019178082191780823,0.03225305965994652,5.4988,1,192.5,4.94
77,O:AAPL230804C00195000,0.019178082191780823,0.1276429296346414,4.0175,1,195.0,3.55
78,O:AAPL230804C00197500,0.019178082191780823,0.13953758727510207,2.7626,1,197.5,2.42
79,O:AAPL230804C00200000,0.019178082191780823,0.10981511914543961,1.7432,1,200.0,1.55
80,O:AAPL230804C00202500,0.019178082191780823,0.11104313573966149,1.0556,1,202.5,0.96
81,O:AAPL230804C00205000,0.019178082191780823,0.1474636832239925,0.5969,1,205.0,0.56
82,O:AAPL230804C00207500,0.019178082191780823,0.19290664662658652,0.3446,1,207.5,0.31
83,O:AAPL230804C00210000,0.019178082191780823,0.3165865996198686,0.1863,1,210.0,0.22
84,O:AAPL230804C00212500,0.019178082191780823,0.07855610343659428,0.121,1,212.5,0.12
85,O:AAPL230804C00215000,0.019178082191780823,0.15078803798747223,0.0785,1,215.0,0.09
86,O:AAPL230804C00217500,0.019178082191780823,0.16331787738279238,0.0596,1,217.5,0.07
87,O:AAPL230804C00220000,0.019178082191780823,0.08057422620529417,0.0471,1,220.0,0.04
88,O:AAPL230804C00222500,0.019178082191780823,0.0512033978291647,0.0354,1,222.5,0.05
89,O:AAPL230804C00225000,0.019178082191780823,0.2687110187110187,0.0309,1,225.0,0.03
90,O:AAPL230804C00230000,0.019178082191780823,0.1168125565952309,0.0216,1,230.0,0.03
91,O:AAPL230804C00235000,0.019178082191780823,0.019631171921475312,0.0191,1,235.0,0.02
92,O:AAPL230804C00240000,0.019178082191780823,0.004828585224529213,0.014,1,240.0,0.02
93,O:AAPL230804C00245000,0.019178082191780823,0.2921382685836647,0.0105,1,245.0,0.01
94,O:AAPL230804C00250000,0.019178082191780823,0.9714027694160144,0.01,1,250.0,0.01
95,O:AAPL230804C00265000,0.019178082191780823,0.023305084745762712,0.01,2,265.0,0.01
96,O:AAPL230804P00130000,0.019178082191780823,0.9816588310406872,0.01,1,130.0,0.01
97,O:AAPL230804P00135000,0.019178082191780823,0.4416983523447402,0.01,1,135.0,0.01
98,O:AAPL230804P00140000,0.019178082191780823,0.2023121387283237,0.01,1,140.0,0.01
